Name,Rarity,Slot,Outfit,Level,Elegant,Fresh,Sweet,Sexy,Cool,Blings,Threads,Bubbles,Labels,Source,Style
Majestic Stance,3,Top,,5,88,369,108,102,710,0,0,0,,,Cool
Sweet Pink,3,Top,,0,40,131,262,42,24,0,0,0,,,Sweet
Sweet Pink,3,Top,,1,50,164,328,53,30,0,0,0,,,Sweet
Sweet Pink,3,Top,,2,62,204,407,66,38,0,0,0,,,Sweet
Sweet Pink,3,Top,,3,76,249,498,80,46,0,0,0,,,Sweet
Sweet Pink,3,Top,,4,92,302,603,0,56,0,0,0,,,Sweet
Sweet Pink,3,Top,,5,110,361,721,116,66,0,0,0,,,Sweet
Floral Rhythm,3,Top,,0,33,266,38,137,27,0,0,0,,,Fresh
Floral Rhythm,3,Top,,1,42,333,48,172,34,0,0,0,,,Fresh
Floral Rhythm,3,Top,,2,52,413,59,213,42,0,0,0,,,Fresh
Floral Rhythm,3,Top,,3,63,506,73,261,52,0,0,0,,,Fresh
Floral Rhythm,3,Top,,4,76,612,88,316,63,0,0,0,,,Fresh
Floral Rhythm,3,Top,,5,91,732,105,377,0,0,0,0,,,Fresh
Sunny Floral Blouse,3,Top,,0,131,253,44,45,28,0,0,0,,,Fresh
Sunny Floral Blouse,3,Top,,1,164,317,55,57,35,0,0,0,,,Fresh
Sunny Floral Blouse,3,Top,,2,204,393,69,70,44,0,0,0,,,Fresh
Sunny Floral Blouse,3,Top,,3,249,481,84,86,54,0,0,0,,,Fresh
Sunny Floral Blouse,3,Top,,4,302,582,102,104,65,0,0,0,,,Fresh
Sunny Floral Blouse,3,Top,,5,361,696,121,124,77,0,0,0,,,Fresh
Quick Warm-up,3,Top,,0,32,46,255,42,125,0,0,0,,,Sweet
Quick Warm-up,3,Top,,1,40,58,319,53,157,0,0,0,,,Sweet
Quick Warm-up,3,Top,,2,50,72,396,66,194,0,0,0,,,Sweet
Quick Warm-up,3,Top,,3,61,88,485,80,238,0,0,0,,,Sweet
Quick Warm-up,3,Top,,4,74,106,587,0,288,0,0,0,,,Sweet
Quick Warm-up,3,Top,,5,88,127,702,116,344,0,0,0,,,Sweet
Orange Rebel,3,Top,,0,44,127,42,247,40,0,0,0,,,Sexy
Orange Rebel,3,Top,,1,55,159,53,309,50,0,0,0,,,Sexy
Orange Rebel,3,Top,,2,69,197,66,383,62,0,0,0,,,Sexy
Orange Rebel,3,Top,,3,84,242,80,470,76,0,0,0,,,Sexy
Orange Rebel,3,Top,,4,102,293,0,569,92,0,0,0,,,Sexy
Orange Rebel,3,Top,,5,121,350,116,680,110,0,0,0,,,Sexy
Wisteria's Longing,3,Top,,0,33,138,276,26,26,0,0,0,,,Sweet
Wisteria's Longing,3,Top,,1,42,173,345,33,33,0,0,0,,,Sweet
Wisteria's Longing,3,Top,,2,52,214,428,41,41,0,0,0,,,Sweet
Wisteria's Longing,3,Top,,3,63,263,525,50,50,0,0,0,,,Sweet
Wisteria's Longing,3,Top,,4,76,318,635,60,60,0,0,0,,,Sweet
Wisteria's Longing,3,Top,,5,91,380,759,72,72,0,0,0,,,Sweet
Dream Walker,2,Top,,0,0,77,20,28,159,0,0,0,,,Cool
Dream Walker,2,Top,,1,22,0,25,35,199,0,0,0,,,Cool
Dream Walker,2,Top,,2,27,120,31,44,247,0,0,0,,,Cool
Dream Walker,2,Top,,3,33,147,38,54,303,0,0,0,,,Cool
Dream Walker,2,Top,,4,40,178,46,65,366,0,0,0,,,Cool
Dream Walker,2,Top,,5,47,212,55,77,438,0,0,0,,,Cool
Starting Mood,2,Top,,0,22,158,76,26,18,0,0,0,,,Fresh
Starting Mood,2,Top,,1,28,198,95,33,23,0,0,0,,,Fresh
Starting Mood,2,Top,,2,35,245,118,41,28,0,0,0,,,Fresh
Starting Mood,2,Top,,3,42,301,145,50,35,0,0,0,,,Fresh
Starting Mood,2,Top,,4,51,364,175,60,42,0,0,0,,,Fresh
Starting Mood,2,Top,,5,61,435,209,72,50,0,0,0,,,Fresh
Ethereal Lace,2,Top,,0,19,14,160,79,27,0,0,0,,,Sweet
Ethereal Lace,2,Top,,1,24,18,200,99,34,0,0,0,,,Sweet
Ethereal Lace,2,Top,,2,30,22,248,123,42,0,0,0,,,Sweet
Ethereal Lace,2,Top,,3,37,27,304,151,52,0,0,0,,,Sweet
Ethereal Lace,2,Top,,4,44,33,368,182,63,0,0,0,,,Sweet
Ethereal Lace,2,Top,,5,53,39,440,218,75,0,0,0,,,Sweet
Past Vines,2,Top,,0,83,26,158,18,15,0,0,0,,,Sweet
Past Vines,2,Top,,1,104,33,198,23,19,0,0,0,,,Sweet
Past Vines,2,Top,,2,129,41,245,28,24,0,0,0,,,Sweet
Past Vines,2,Top,,3,158,50,301,35,29,0,0,0,,,Sweet
Past Vines,2,Top,,4,191,60,364,42,35,0,0,0,,,Sweet
Past Vines,2,Top,,5,229,72,435,50,42,0,0,0,,,Sweet
Summer Blackstar,2,Top,,0,0,77,23,154,29,0,0,0,,,Sexy
Summer Blackstar,2,Top,,1,22,0,29,193,37,0,0,0,,,Sexy
Summer Blackstar,2,Top,,2,27,120,36,239,45,0,0,0,,,Sexy
Summer Blackstar,2,Top,,3,33,147,44,293,56,0,0,0,,,Sexy
Summer Blackstar,2,Top,,4,40,178,53,355,67,0,0,0,,,Sexy
Summer Blackstar,2,Top,,5,47,212,64,424,80,0,0,0,,,Sexy
Dreamland Marathon,3,Top,,0,29,133,270,38,30,0,0,0,,,Sweet
Dreamland Marathon,3,Top,,1,37,167,338,48,38,0,0,0,,,Sweet
Dreamland Marathon,3,Top,,2,45,207,419,59,47,0,0,0,,,Sweet
Dreamland Marathon,3,Top,,3,56,253,513,73,57,0,0,0,,,Sweet
Dreamland Marathon,3,Top,,4,67,306,621,88,69,0,0,0,,,Sweet
Dreamland Marathon,3,Top,,5,80,366,743,105,83,0,0,0,,,Sweet
Splashed Ink,4,Top,,0,43,346,167,55,64,0,0,0,,,Fresh
Splashed Ink,4,Top,,1,54,433,209,69,80,0,0,0,,,Fresh
Splashed Ink,4,Top,,2,67,537,259,86,100,0,0,0,,,Fresh
Splashed Ink,4,Top,,3,82,658,318,105,122,0,0,0,,,Fresh
Splashed Ink,4,Top,,4,99,796,385,127,148,0,0,0,,,Fresh
Splashed Ink,4,Top,,5,19,952,460,152,176,0,0,0,,,Fresh
Set Sail,4,Top,,0,35,176,56,55,354,0,0,0,,,Cool
Set Sail,4,Top,,1,44,220,70,69,443,0,0,0,,,Cool
Set Sail,4,Top,,2,55,273,87,86,549,0,0,0,,,Cool
Set Sail,4,Top,,3,67,335,107,105,673,0,0,0,,,Cool
Set Sail,4,Top,,4,81,405,129,127,815,0,0,0,,,Cool
Set Sail,4,Top,,5,0,484,154,152,974,0,0,0,,,Cool
Azure Waters,4,Top,,0,28,32,154,33,303,0,0,0,,,Cool
Azure Waters,4,Top,,1,35,40,193,42,379,0,0,0,,,Cool
Azure Waters,4,Top,,2,44,50,239,52,470,0,0,0,,,Cool
Azure Waters,4,Top,,3,54,61,293,63,576,0,0,0,,,Cool
Azure Waters,4,Top,,4,65,74,355,76,697,0,0,0,,,Cool
Azure Waters,4,Top,,5,77,88,424,91,834,0,0,0,,,Cool
Siesta Tunes,4,Top,,0,48,30,285,46,141,0,0,0,,,Sweet
Siesta Tunes,4,Top,,1,60,38,357,58,0,0,0,0,,,Sweet
Siesta Tunes,4,Top,,2,75,47,442,72,219,0,0,0,,,Sweet
Siesta Tunes,4,Top,,3,92,57,542,88,268,0,0,0,,,Sweet
Siesta Tunes,4,Top,,4,0,69,656,106,325,0,0,0,,,Sweet
Siesta Tunes,4,Top,,5,132,83,784,127,388,0,0,0,,,Sweet
Purity Guardian,4,Top,,0,140,28,298,44,40,0,0,0,,,Sweet
Purity Guardian,4,Top,,1,175,35,373,55,50,0,0,0,,,Sweet
Purity Guardian,4,Top,,2,217,44,462,69,62,0,0,0,,,Sweet
Purity Guardian,4,Top,,3,266,54,567,84,76,0,0,0,,,Sweet
Purity Guardian,4,Top,,4,322,65,686,102,92,0,0,0,,,Sweet
Purity Guardian,4,Top,,5,385,77,820,121,110,0,0,0,,,Sweet
